"customer_id","first_name","last_name","gender","past_3_years_bike_related_purchases","DOB","job_title","job_industry_category","wealth_segment","owns_car","tenure"
"3144","Ringo","Everson","M",94,1978-10-29,"Programmer Analyst III","Manufacturing","Mass Customer","Yes",8
"3591","Dwight","Kinsey","M",15,1978-10-28,"Accountant III","Financial Services","Mass Customer","No",10
"2651","Silvan","Ellison","M",10,1978-10-20,"Nuclear Power Engineer","Manufacturing","Mass Customer","Yes",10
"2517","Rozanna","Kegan","F",1,1978-10-19,"Research Nurse","Health","Mass Customer","Yes",9
"268","Kacie","Kidston","F",60,1978-10-18,"Chemical Engineer","Manufacturing","Mass Customer","No",10
"3825","Cinda","Rounds","F",82,1978-10-12,"Recruiting Manager","Health","Mass Customer","No",11
"727","Lenci","Duerden","M",98,1978-10-10,"Senior Editor","Manufacturing","Mass Customer","No",3
"3697","Zebedee","Christal","M",47,1978-10-10,"Recruiting Manager",NA,"Mass Customer","Yes",8
"1401","Ashien","Winspare","F",68,1978-09-30,NA,"Financial Services","High Net Worth","No",10
"27","Garvin","Klees","M",37,1978-09-25,"Research Nurse","Health","Mass Customer","Yes",12
"3826","Marlow","Balffye","M",33,1978-09-25,NA,"Health","Mass Customer","No",7
"2528","Cassie","Toffaloni","M",81,1978-09-23,"Senior Editor","Financial Services","Affluent Customer","No",15
"1886","Eugenie","Belcham","F",35,1978-09-22,"Nurse","IT","Affluent Customer","No",18
"969","Jo","Mallinar","F",20,1978-09-19,"Health Coach IV","Health","High Net Worth","Yes",18
"3526","Pail","Iacopini","M",84,1978-09-19,"General Manager","Telecommunications","High Net Worth","Yes",13
"681","Jobyna","Elgey","F",55,1978-09-18,"VP Product Management","Manufacturing","Mass Customer","Yes",17
"1959","Arlen","Klossek","M",3,1978-09-18,"Director of Sales","Health","Mass Customer","Yes",16
"2383","Zaria","Eberz","F",34,1978-09-15,"Compensation Analyst","Financial Services","Mass Customer","No",15
"2238","Nata","Plinck","F",96,1978-09-14,"Director of Sales","Retail","Mass Customer","Yes",14
"1854","Mandie","Jeger","F",11,1978-09-12,"Community Outreach Specialist",NA,"High Net Worth","Yes",17
"2769","Trevor","Itschakov","M",31,1978-09-10,"Product Engineer","Manufacturing","Affluent Customer","Yes",15
"552","Hilly","Kleinmann","M",66,1978-09-09,"Geological Engineer","Manufacturing","High Net Worth","Yes",20
"222","Nev","Larive","M",89,1978-09-03,"Clinical Specialist","Health","Mass Customer","No",16
"1047","Standford","Tanswill","M",39,1978-09-03,"VP Accounting","Financial Services","Affluent Customer","No",11
"120","Sloan","Wagg","M",80,1978-09-02,"Legal Assistant","Financial Services","High Net Worth","Yes",4
"3307","Portia","Thirlwall","F",96,1978-09-02,"Analyst Programmer","Health","High Net Worth","No",14
"3626","Cora","Hince","F",86,1978-09-02,"Senior Cost Accountant","Financial Services","Mass Customer","Yes",12
"1002","Pacorro","De Clairmont","M",65,1978-08-30,"Business Systems Development Analyst",NA,"Mass Customer","Yes",18
"1776","Korey","Gate","M",77,1978-08-26,"Accountant I","Financial Services","Affluent Customer","No",10
"2640","Curran","McMeekan","M",75,1978-08-24,"Computer Systems Analyst IV",NA,"Affluent Customer","No",12
"2783","Antonin","Gleaves","M",14,1978-08-24,"Sales Representative","Retail","Affluent Customer","Yes",7
"3125","Krystyna","Scarasbrick","F",2,1978-08-21,"Social Worker","Health","High Net Worth","Yes",5
"1457","Leonore","Slixby","F",99,1978-08-20,"Speech Pathologist",NA,"Affluent Customer","Yes",12
"2005","Marina","McElwee","F",41,1978-08-20,"Accountant I","Manufacturing","High Net Worth","No",17
"332","Liza","Trouel","F",23,1978-08-19,"Registered Nurse","Health","High Net Worth","No",14
"2557","Lian","Zarfai","F",37,1978-08-19,NA,NA,"Mass Customer","No",19
"2606","Addi","Seager","F",56,1978-08-19,"Electrical Engineer","Manufacturing","High Net Worth","No",12
"3264","Garret","Higginbottam","M",88,1978-08-19,NA,"Financial Services","Mass Customer","Yes",17
"2778","Micheil","Pockey","M",50,1978-08-13,"Paralegal","Financial Services","Mass Customer","No",12
"1670","Gisella","Ravens","F",30,1978-08-12,"Web Designer II","Retail","Mass Customer","No",19
"925","Nicko","Pembridge","M",42,1978-08-07,"Accountant IV","Manufacturing","Affluent Customer","No",16
"1000","Paulie","Castelot","F",44,1978-08-07,"Compensation Analyst","Financial Services","Mass Customer","No",11
"1486","Dag","Landell","M",14,1978-08-07,"Geological Engineer","Manufacturing","Mass Customer","No",10
"2685","Demetria","Shoobridge","F",42,1978-08-06,NA,NA,"Mass Customer","No",9
"859","Devinne","Tommeo","F",53,1978-08-02,"Geologist I","Financial Services","Affluent Customer","Yes",7
"879","Hestia","Smetoun","F",58,1978-08-02,NA,NA,"Mass Customer","No",12
"2513","Rustie","Ligoe","M",55,1978-07-31,"Structural Analysis Engineer","Property","Mass Customer","No",12
"429","Berny","Bold","F",7,1978-07-30,"Community Outreach Specialist","IT","High Net Worth","Yes",21
"1542","Sanders","Fernyhough","M",56,1978-07-27,"Food Chemist","Health","Mass Customer","Yes",12
"2668","Allan","Govan","M",27,1978-07-26,"Senior Quality Engineer","Health","Mass Customer","No",18
"1211","Gunar","Petasch","M",45,1978-07-23,"VP Sales","Financial Services","Affluent Customer","Yes",14
"2118","Ulrick","Calyton","M",29,1978-07-22,"Developer III",NA,"High Net Worth","No",7
"3957","Bernice","Scotchforth","F",4,1978-07-20,"Business Systems Development Analyst",NA,"High Net Worth","Yes",14
"1032","Maribelle","Werndly","F",36,1978-07-18,"Executive Secretary",NA,"Mass Customer","Yes",18
"3029","Timmie","Gori","M",85,1978-07-17,"Business Systems Development Analyst","Manufacturing","Mass Customer","No",13
"75","Dollie","Sealy","F",28,1978-07-15,"VP Product Management","Property","Mass Customer","No",19
"383","Barclay","Shalders","M",37,1978-07-15,"Nurse Practicioner",NA,"Affluent Customer","No",14
"1945","Griffin","Gisbourn","M",88,1978-07-10,"Software Test Engineer II",NA,"High Net Worth","Yes",9
"3615","Junia","Napton","F",63,1978-07-09,"Safety Technician II","IT","Mass Customer","Yes",8
"1233","Keeley","Hawsby","F",17,1978-07-07,NA,"Retail","Affluent Customer","Yes",16
"1732","Elihu","Cudworth","M",95,1978-07-07,"Desktop Support Technician","Argiculture","Mass Customer","Yes",10
"1617","Jannelle","Ort","F",97,1978-07-06,"Compensation Analyst","Financial Services","Affluent Customer","No",10
"2619","Lavinia","Niess","F",62,1978-07-05,"Web Designer I","Financial Services","High Net Worth","Yes",14
"2419","Aron","Karlsen","M",96,1978-07-04,"Physical Therapy Assistant","Property","High Net Worth","No",9
"3193","Augusta","Henryson","F",6,1978-07-04,"Web Designer IV","Property","High Net Worth","No",7
"1960","Falkner","Jochens","M",86,1978-07-03,"Software Engineer II",NA,"Mass Customer","Yes",10
"3160","Eadmund","Braycotton","M",87,1978-07-03,"Mechanical Systems Engineer","IT","Mass Customer","No",21
"446","Marilee","Oosthout de Vree","F",73,1978-07-02,"Tax Accountant","IT","Affluent Customer","Yes",4
"3116","Correy","Loynes","M",16,1978-06-29,NA,"Health","Mass Customer","No",7
"3819","Alvan","Phillput","M",62,1978-06-29,"Staff Accountant I",NA,"High Net Worth","No",3
"2307","Corina","Shadwick","F",57,1978-06-28,"Desktop Support Technician","Retail","High Net Worth","Yes",13
"570","Xever","Baldetti","M",14,1978-06-24,"VP Product Management","Financial Services","Mass Customer","Yes",15
"1378","Ellie","Prester","F",36,1978-06-18,NA,"Property","Affluent Customer","Yes",7
"3145","Gar","Barnewille","M",17,1978-06-17,"Paralegal","Financial Services","High Net Worth","Yes",7
"3885","Asher",NA,"M",55,1978-06-17,"Actuary","Financial Services","Mass Customer","Yes",8
"3682","Dukie","Asson","M",94,1978-06-15,"GIS Technical Architect","Financial Services","Mass Customer","Yes",11
"392","Brandyn","Morrid","M",38,1978-06-14,"Safety Technician I","Property","Mass Customer","No",13
"26","Trixi","Ginnelly","F",12,1978-06-10,"Editor","Financial Services","Mass Customer","Yes",16
"896","Idell","Belderson","F",25,1978-06-10,"VP Sales",NA,"Mass Customer","No",15
"3937","Brennen","Mularkey","M",81,1978-06-07,"Tax Accountant","Property","Mass Customer","No",12
"104","Odille","Panketh","F",40,1978-06-06,"Automation Specialist II","Health","Mass Customer","Yes",9
"1181","Brita","Plant","F",2,1978-06-06,"Tax Accountant","Argiculture","Mass Customer","No",8
"1205","Barton","Baudts","M",38,1978-06-05,"Business Systems Development Analyst","Manufacturing","Affluent Customer","No",13
"1953","Luisa","McGlue","F",23,1978-06-05,"Paralegal","Financial Services","High Net Worth","No",12
"545","Alecia","Crosse","F",43,1978-06-04,"Project Manager","Health","Mass Customer","Yes",18
"648","Gardiner","Nutley","M",86,1978-06-04,"Accountant II","Financial Services","Mass Customer","Yes",9
"1238","Steward","Beedham","M",24,1978-06-01,"Graphic Designer",NA,"Affluent Customer","Yes",6
"1622","Pietrek","Crowe","M",44,1978-05-30,"Senior Quality Engineer",NA,"High Net Worth","No",16
"2100","Der","Blatcher","M",34,1978-05-30,"Marketing Assistant","IT","Mass Customer","No",14
"2053","Horatius","Dufton","M",7,1978-05-28,NA,"Financial Services","Affluent Customer","Yes",11
"2699","Michal","Woltering","M",93,1978-05-25,"Account Representative IV","Manufacturing","Affluent Customer","Yes",16
"3519","Aldus","Kenningley","M",16,1978-05-21,"Software Consultant","Manufacturing","Mass Customer","Yes",11
"2149","Lana","Druce","F",26,1978-05-19,"Professor",NA,"High Net Worth","No",6
"3273","Darline","Alpes","F",72,1978-05-17,"General Manager","Entertainment","Mass Customer","No",11
"1850","Dare","Wasling","M",4,1978-05-16,"Biostatistician II","Manufacturing","High Net Worth","No",7
"3557","Tisha","Gibbings","F",79,1978-05-12,NA,"Health","Affluent Customer","No",18
"1863","Adelbert","Doelle","M",10,1978-05-11,"VP Product Management","Telecommunications","High Net Worth","No",20
"1727","Everard",NA,"M",43,1978-05-10,"Assistant Media Planner","Entertainment","High Net Worth","No",6
"3097","Alessandro","Casley","M",2,1978-05-09,"Actuary","Financial Services","Affluent Customer","Yes",19
"1206","Lucina","Metcalf","F",13,1978-05-07,"Paralegal","Financial Services","Mass Customer","No",13
"3177","Titos","Scanes","M",93,1978-05-07,"Database Administrator IV",NA,"Affluent Customer","No",6
"3422","Lucine","Virgin","F",38,1978-05-06,"Professor","Manufacturing","Mass Customer","No",5
"3941","Cinnamon","Batram","F",27,1978-05-03,"Technical Writer","Manufacturing","Mass Customer","Yes",11
"1266","Harry",NA,"M",68,1978-05-02,"Human Resources Manager","Health","Mass Customer","Yes",10
"2925","Henderson","Sloey","M",36,1978-05-02,"Business Systems Development Analyst","Financial Services","Affluent Customer","Yes",19
"1332","Garek","De la Barre","M",87,1978-05-01,"Technical Writer",NA,"Mass Customer","Yes",12
"498","Emmalee","Sketcher","F",58,1978-04-30,"VP Sales","Manufacturing","High Net Worth","Yes",10
"1762","Gaye","Steutly","F",49,1978-04-30,"Research Assistant II","Health","Mass Customer","Yes",18
"789","Gabrielle","Giraudot","F",69,1978-04-28,"Geological Engineer","Manufacturing","Affluent Customer","Yes",14
"80","Pablo","Small","M",11,1978-04-24,"Data Coordiator","Entertainment","Mass Customer","No",13
"747","Eula","Bruni","F",91,1978-04-24,"Database Administrator II",NA,"Mass Customer","No",7
"2935","Jessi","Aldwich","F",41,1978-04-23,NA,"Manufacturing","Mass Customer","No",17
"1258","Nefen","Ferriere","M",89,1978-04-21,"Geological Engineer","Manufacturing","Mass Customer","No",6
"585","Tiphany","Bonnier","F",66,1978-04-20,"Pharmacist","Health","Mass Customer","Yes",10
"1364","Selby","Cabbell","M",99,1978-04-20,"Junior Executive","Manufacturing","Mass Customer","No",21
"2723","Morganne","Smitham","F",71,1978-04-20,"Associate Professor","Manufacturing","Mass Customer","Yes",18
"3967","Lillis","Dobrowolski","F",90,1978-04-18,"Senior Editor","Manufacturing","Affluent Customer","No",7
"3590","Carolan","Velez","F",32,1978-04-16,NA,"Manufacturing","Mass Customer","Yes",19
"248","Inger","Eskell","F",76,1978-04-15,"Clinical Specialist","Health","Affluent Customer","Yes",12
"1578","Andreas","Bazely","M",60,1978-04-14,NA,"Health","High Net Worth","Yes",11
"2144","Maureene","Kingstne","F",12,1978-04-11,"Office Assistant IV","Property","Mass Customer","Yes",9
"2545","Grayce","Aumerle","F",33,1978-04-11,"Tax Accountant","Manufacturing","Mass Customer","Yes",16
"3554","Briggs","Mower","M",34,1978-04-06,"GIS Technical Architect","IT","Mass Customer","Yes",16
"2340","Joachim","Amer","M",33,1978-03-29,"Research Assistant IV","Health","Mass Customer","Yes",16
"3354","Ollie","Restorick","M",18,1978-03-27,NA,"Manufacturing","Mass Customer","Yes",11
"2039","Laureen","Blower","F",38,1978-03-26,"Senior Developer","IT","High Net Worth","Yes",7
"64","Gerek","Yve","M",73,1978-03-25,"Legal Assistant","IT","High Net Worth","No",4
"2689","Tore","Doerr","M",17,1978-03-23,"Senior Developer",NA,"Mass Customer","No",10
"745","Dotty","Maylott","F",84,1978-03-22,NA,"Manufacturing","Mass Customer","Yes",13
"1195","Ally","Folliott","F",0,1978-03-22,"VP Marketing","Telecommunications","Mass Customer","No",18
"2316","Vernen","Bourgaize","M",79,1978-03-21,"Computer Systems Analyst IV","Financial Services","Affluent Customer","Yes",11
"2871","Hubie","Keld","M",49,1978-03-20,"Assistant Media Planner","Entertainment","High Net Worth","Yes",15
"1669","Jabez","Glasspoole","M",74,1978-03-18,"VP Accounting","Financial Services","High Net Worth","Yes",21
"2990","Brice","Martinuzzi","M",65,1978-03-16,"GIS Technical Architect","Argiculture","High Net Worth","No",8
"3865","Urbanus","Fuxman","M",49,1978-03-15,NA,"Manufacturing","Mass Customer","Yes",11
"2065","Silvio","Henrichs","M",66,1978-03-13,"Technical Writer","Retail","Mass Customer","Yes",12
"3194","Hakeem","Bernardinelli","M",38,1978-03-11,"Physical Therapy Assistant","Manufacturing","Mass Customer","No",11
"760","Shamus","Fyndon","M",46,1978-03-02,"Assistant Professor",NA,"Mass Customer","Yes",18
"1173","Gertie","Chaim","F",58,1978-03-02,"Statistician IV","Retail","High Net Worth","No",16
"1239","Carroll","Cobbin","M",9,1978-02-28,NA,NA,"Mass Customer","Yes",17
"2400","Lindsay","Stollsteiner","M",73,1978-02-28,"Office Assistant III","Property","Mass Customer","Yes",22
"3695","Lem","Clamp","M",33,1978-02-27,"Account Coordinator","Entertainment","Affluent Customer","Yes",3
"2256","Mara","Rosterne","F",28,1978-02-26,"Marketing Manager","Retail","Mass Customer","No",15
"1471","Berri","Farr","F",88,1978-02-24,NA,"Financial Services","Mass Customer","No",15
"3162","Deanne","Delacour","F",76,1978-02-24,"Media Manager IV","Argiculture","Mass Customer","Yes",15
"3878","Waldon","Digges","M",99,1978-02-24,"Programmer III",NA,"Mass Customer","No",9
"1324","Randie","Arnowitz","F",88,1978-02-22,"Web Designer III","Manufacturing","Mass Customer","No",11
"718","Cathe","Lorriman","F",38,1978-02-18,"Engineer I","Manufacturing","Mass Customer","Yes",7
"199","Verla","Alven","F",61,1978-02-13,"Junior Executive","Health","Mass Customer","Yes",21
"905","Dorian","Drinkel","F",41,1978-02-11,"Safety Technician II","Manufacturing","Affluent Customer","No",12
"726","Norma","Blackbourn","F",69,1978-02-10,"Information Systems Manager","Health","Mass Customer","Yes",10
"2071","Ardis","Ramelet","F",69,1978-02-07,NA,NA,"Mass Customer","No",10
"1847","Bobinette","Stanaway","F",68,1978-02-04,"Executive Secretary","Manufacturing","Mass Customer","No",6
"2058","Ronna","Wickersham","F",99,1978-02-04,"Database Administrator I","Argiculture","High Net Worth","No",7
"2498","Rosana","Emmatt","F",70,1978-02-02,"Software Test Engineer III","Retail","High Net Worth","No",8
"3465","Hadria","Pizer","F",71,1978-02-01,"Chemical Engineer","Manufacturing","High Net Worth","Yes",7
"634","Melonie","Zisneros","F",35,1978-01-30,"Speech Pathologist","Manufacturing","Mass Customer","No",15
"884","Pepito","Lamming","M",11,1978-01-30,"Web Designer IV","Property","Mass Customer","No",17
"1103","Glynnis","Sailor","F",76,1978-01-30,"Financial Advisor","Financial Services","High Net Worth","Yes",20
"1663","Analiese","Grimsditch","F",68,1978-01-30,"VP Quality Control","Property","High Net Worth","Yes",9
"2124","Damien","Bartczak","M",17,1978-01-30,NA,"Retail","High Net Worth","No",18
"2157","Alidia","Petyankin","F",52,1978-01-30,"Community Outreach Specialist","Property","Mass Customer","No",19
"2463","Krystle","Jovicevic","F",54,1978-01-30,"Pharmacist","Health","Mass Customer","No",12
"3892","Roma","Finlater","M",19,1978-01-29,"Staff Scientist",NA,"Mass Customer","Yes",15
"3146","Fredrika","Kleinmintz","F",79,1978-01-28,"Project Manager","Property","Mass Customer","No",15
"1394","Freemon","Perago","M",50,1978-01-27,NA,"Health","Mass Customer","Yes",8
"1579","Madelaine","Siegertsz","F",40,1978-01-27,"Desktop Support Technician","Financial Services","Affluent Customer","Yes",17
"424","Dennie","Eunson","M",77,1978-01-25,"Research Nurse","Health","High Net Worth","No",9
"1904","Nert","Muglestone","F",60,1978-01-25,"Technical Writer","IT","High Net Worth","Yes",14
"1280","Horacio","Peyntue","M",71,1978-01-24,"Marketing Assistant","Manufacturing","High Net Worth","Yes",15
"76","Rea","Hasser","F",20,1978-01-23,"Statistician II","Retail","High Net Worth","Yes",18
"409","Tatiania","O'Kane","F",84,1978-01-23,"Executive Secretary","Health","Mass Customer","Yes",13
"980","Max","Gronaver","F",19,1978-01-23,"Registered Nurse","Health","Mass Customer","No",8
"2011","Guthrie","MacAne","M",68,1978-01-22,"VP Sales","Manufacturing","High Net Worth","Yes",12
"1852","Darby","Shailer","F",22,1978-01-21,"Research Associate","Manufacturing","Affluent Customer","No",18
"3085","Kaleb","Eslemont","M",91,1978-01-21,"Accountant IV",NA,"Affluent Customer","No",5
"2336","Karney","Labrone","M",59,1978-01-19,"Dental Hygienist","Health","Affluent Customer","No",17
"1845","Pascal","Veronique","M",34,1978-01-16,"General Manager","Financial Services","Mass Customer","No",6
"1827","Stormie","Smyth","F",92,1978-01-15,"Sales Representative","Retail","Affluent Customer","Yes",18
"1582","Francesco","Wasson","M",32,1978-01-14,"Office Assistant III","Property","Mass Customer","No",4
"844","Tome","Tyt","M",13,1978-01-13,"Nurse Practicioner","Financial Services","High Net Worth","No",9
"2487","Elton","Piggford","M",92,1978-01-13,"Operator","IT","Affluent Customer","Yes",14
"1468","Adaline","Hayles","F",37,1978-01-10,"Financial Advisor","Financial Services","Mass Customer","No",22
"3927","Conway",NA,"M",29,1978-01-07,"Electrical Engineer","Manufacturing","Mass Customer","Yes",7
"3065","Winna","Brusle","F",88,1978-01-05,"Recruiter","Financial Services","High Net Worth","Yes",13
"3289","Frederico","Spearman","M",43,1978-01-04,"Assistant Manager","Property","Mass Customer","No",12
"3923","Shay","Rayer","M",90,1978-01-04,"Product Engineer","Financial Services","High Net Worth","No",16
"1079","Dennie","L' Anglois","M",70,1978-01-03,"Nurse Practicioner","Manufacturing","Mass Customer","No",18
"3662","Pippo","Cator","M",79,1977-12-30,"Community Outreach Specialist","Retail","Mass Customer","No",15
"2874","Delores","Ashcroft","F",97,1977-12-28,"Nuclear Power Engineer","Manufacturing","Affluent Customer","No",18
"862","Worden","Fossitt","M",83,1977-12-27,"Information Systems Manager","Argiculture","High Net Worth","Yes",16
"3444","Kara-lynn","Bims","F",75,1977-12-25,"Nurse Practicioner","Manufacturing","Affluent Customer","No",7
"3596","Christi","Gilluley","F",57,1977-12-25,"Executive Secretary","Retail","Mass Customer","No",20
"251","Mala",NA,"F",88,1977-12-24,"VP Sales","Financial Services","Affluent Customer","Yes",10
"262","Cordie","Petrelli","M",97,1977-12-23,NA,"Health","High Net Worth","Yes",10
"1799","Tito","Brash","M",81,1977-12-23,NA,NA,"Affluent Customer","No",17
"2092","Stavros","Hazelby","M",14,1977-12-22,"Safety Technician IV","Manufacturing","High Net Worth","No",18
"2230","Gertruda","Shrimpling","F",53,1977-12-22,NA,NA,"Mass Customer","No",19
"3968","Alexandra","Kroch","F",99,1977-12-22,NA,"Property","High Net Worth","No",22
"2662","Louisette","Cullimore","F",53,1977-12-21,"Accountant IV","Property","Mass Customer","Yes",16
"3382","Burk","Walczak","M",90,1977-12-17,"Business Systems Development Analyst",NA,"High Net Worth","No",10
"3904","Arabelle","Nevill","F",15,1977-12-17,"Sales Representative","Retail","Affluent Customer","No",7
"440","Sheena","O'Duggan","F",46,1977-12-16,"Business Systems Development Analyst","Telecommunications","Mass Customer","No",10
"1347","Leisha","Signoret","F",14,1977-12-16,"Help Desk Operator","Manufacturing","Mass Customer","Yes",14
"3487","Amalee","Sanderson","F",4,1977-12-15,"Analyst Programmer","Health","High Net Worth","No",18
"2618","Jay","Prue","M",85,1977-12-14,"Administrative Assistant IV",NA,"Mass Customer","No",4
"350","Carmela","Jesper","F",47,1977-12-09,"Clinical Specialist","Health","Mass Customer","Yes",9
"1625","Caryl","Clara","M",20,1977-12-09,"Information Systems Manager","Property","Mass Customer","Yes",10
"264","Jedd","Spiby","M",31,1977-12-07,"Technical Writer","Health","Mass Customer","No",11
"3745","Randy","Duligall","F",90,1977-12-05,"Dental Hygienist","Health","Mass Customer","Yes",20
"2819","Clyve","Starmont","M",63,1977-12-04,"Executive Secretary","Manufacturing","Affluent Customer","No",14
"3176","Rafe","Antoniak","M",60,1977-12-04,"Physical Therapy Assistant",NA,"Affluent Customer","No",16
"24","Kim","Skpsey","F",55,1977-12-03,"Research Assistant I","Argiculture","Mass Customer","Yes",15
"2790","Shirleen","Shelsher","F",16,1977-12-01,"Account Representative IV","Retail","High Net Worth","Yes",20
"3458","Alejandro","Shakelade","M",35,1977-12-01,"Web Developer III","Manufacturing","High Net Worth","Yes",19
"695","Kevan","Kubal","M",36,1977-11-30,"Engineer II","Health","High Net Worth","No",11
"832","Shaun","Murphey","M",30,1977-11-30,"Research Assistant IV","Retail","Mass Customer","No",14
"2654","Dawn","Yakovitch","F",83,1977-11-28,"Tax Accountant","Telecommunications","Mass Customer","No",13
"761","Vaughan","McCromley","M",12,1977-11-27,"Media Manager II","Health","Affluent Customer","Yes",4
"2968","Lek","Viel","M",38,1977-11-25,"Human Resources Assistant III","Retail","High Net Worth","No",16
"3934","Cherice","Wehner","F",38,1977-11-25,"Sales Associate","Manufacturing","Mass Customer","Yes",16
"3447","Linell",NA,"F",43,1977-11-23,NA,"Financial Services","High Net Worth","No",17
"285","Julee","Janovsky","F",3,1977-11-19,"Community Outreach Specialist","Manufacturing","Mass Customer","No",12
"1665","Witty","Lauthian","M",48,1977-11-18,"Quality Engineer","Telecommunications","Mass Customer","No",11
"3940","Anna","Warmington","F",9,1977-11-18,"Sales Representative","Retail","Mass Customer","No",9
"1539","Filberte","Godmer","M",3,1977-11-17,"Account Executive",NA,"Mass Customer","Yes",16
"1274","Emmerich","Tinkler","M",12,1977-11-16,"Mechanical Systems Engineer","Manufacturing","Mass Customer","No",20
"1304","Emmy","Lumbly","M",23,1977-11-16,"Administrative Assistant III",NA,"High Net Worth","No",11
"994","Rhetta","Kupker","F",62,1977-11-14,"Librarian","Entertainment","Affluent Customer","Yes",5
"3538","Kerby","Nassie","M",19,1977-11-14,"Marketing Manager","Health","Mass Customer","No",8
"1831","Lisle","Yokel","M",58,1977-11-13,"Social Worker","Health","Mass Customer","No",15
"226","Bondie","Letty","M",96,1977-11-11,"Database Administrator IV","Manufacturing","Mass Customer","No",20
"1507","Holmes","Benkin","M",97,1977-11-10,NA,"Manufacturing","High Net Worth","Yes",22
"36","Lurette","Stonnell","F",33,1977-11-09,"VP Quality Control",NA,"Affluent Customer","No",22
"1340","Crawford","Dreini","M",16,1977-11-05,"Statistician I",NA,"High Net Worth","No",18
"1840","Sherman","Gullen","M",22,1977-11-04,"Staff Scientist","Argiculture","High Net Worth","Yes",20
"1962","Paddie","Grunder","M",13,1977-11-01,"Sales Representative","Retail","Mass Customer","Yes",22
"2796","Margette","Vidyapin","F",52,1977-11-01,"Web Designer II","Manufacturing","Mass Customer","No",9
"3733","Shelden","Rodenburg","M",70,1977-11-01,NA,NA,"Mass Customer","No",11
"3027","Augy","Rudall","M",83,1977-10-30,"Research Nurse","Health","Mass Customer","Yes",5
"3371","Josey","Alves","F",56,1977-10-30,"Analyst Programmer","Retail","Mass Customer","No",17
"1674","Rahal","Woodman","F",97,1977-10-26,"Civil Engineer","Manufacturing","High Net Worth","No",20
"2403","Karalee","Tremlett","F",41,1977-10-25,"Technical Writer","Financial Services","Affluent Customer","No",12
"650","Matthew","Petschelt","M",81,1977-10-24,"Assistant Manager","Health","Mass Customer","No",13
"809","Nevsa","Washtell","F",83,1977-10-23,"Biostatistician III","Health","Mass Customer","No",18
"1479","Avrom","Clougher","M",25,1977-10-20,"Help Desk Technician","Argiculture","Mass Customer","No",21
"1869","Neda","Longfellow","F",73,1977-10-19,"Geologist IV","Financial Services","High Net Worth","Yes",9
"2977","Ottilie","Filkov","F",28,1977-10-16,"Community Outreach Specialist",NA,"Affluent Customer","No",18
"261","Marve","Pryn","M",74,1977-10-15,"Structural Engineer",NA,"Mass Customer","No",8
"2257","Siward","Corradino","M",27,1977-10-13,"Librarian","Entertainment","Mass Customer","No",15
"2947","Standford","Sauter","M",75,1977-10-13,NA,"Manufacturing","Mass Customer","No",11
"1734","Adriana","Cullerne","F",88,1977-10-10,"Community Outreach Specialist","Retail","Mass Customer","Yes",11
"2455","Kathe","Heatlie","F",64,1977-10-09,NA,"Manufacturing","Mass Customer","No",21
"2177","Waverly","Creebo","M",35,1977-10-08,"Social Worker","Health","Mass Customer","No",9
"1678","Dale","Hursey","F",20,1977-10-07,NA,"Financial Services","High Net Worth","Yes",13
"2001","Mada","Martinho","F",21,1977-10-06,"Analog Circuit Design manager","Manufacturing","Mass Customer","Yes",3
"3962","Benoit",NA,"M",17,1977-10-06,"Project Manager","Argiculture","High Net Worth","Yes",14
"1977","Myrtia","Paschke","F",28,1977-10-04,NA,"Manufacturing","Mass Customer","Yes",5
"1021","Elvis","Rixon","M",16,1977-10-02,"Mechanical Systems Engineer","Retail","High Net Worth","No",7
"1051","Xylia","Lange","F",34,1977-09-29,"Help Desk Technician","Property","High Net Worth","Yes",14
"2278","Gerri","Heliet","M",11,1977-09-25,"Product Engineer","Health","Affluent Customer","Yes",8
"2951","Duffy","Godbehere","M",13,1977-09-25,"Community Outreach Specialist","Financial Services","High Net Worth","No",12
"1928","Sully","Dorling","M",2,1977-09-24,"Chemical Engineer","Manufacturing","High Net Worth","Yes",13
"2242","Elsy","Springell","F",25,1977-09-24,"VP Sales",NA,"Mass Customer","Yes",21
"1795","Wally","Rebbeck","M",40,1977-09-21,"Internal Auditor","Manufacturing","Affluent Customer","No",7
"2949","Alexa","Simanek","F",68,1977-09-21,NA,"Telecommunications","Mass Customer","No",17
"2903","Avery","Adamov","M",47,1977-09-20,"Operator","Manufacturing","Affluent Customer","Yes",9
"1957","Gary","Eager","M",1,1977-09-19,"Accountant IV","Property","Affluent Customer","No",4
"2372","Jim","Shoppee","M",14,1977-09-10,"Clinical Specialist","Health","Affluent Customer","No",10
"2570","Hirsch","Peele","M",13,1977-09-10,"Professor","Financial Services","Mass Customer","Yes",18
"1647","Ivory","Roscam","F",21,1977-09-09,NA,"Financial Services","High Net Worth","Yes",17
"962","Granger","Tuftin","M",49,1977-09-07,"VP Product Management",NA,"High Net Worth","Yes",17
"1209","Jacky","Jerosch","M",40,1977-09-06,"Senior Developer","Property","High Net Worth","Yes",11
"1545","Carver","Saturley","M",34,1977-09-06,"Associate Professor","Health","Mass Customer","Yes",15
"2043","Veronike","Clampett","F",67,1977-09-05,"Software Consultant",NA,"Mass Customer","No",7
"2644","Brooke","Alastair","M",72,1977-09-03,"VP Sales","IT","Mass Customer","No",12
